,draft_year,draft_round,pick_no,team,prospect_name,prospect_id,dob,birth_country,height,weight,shoots,nhl_id,position,prospect_category,amateur_league,amateur_team,nhl_games_played,200+games
171,2009,7,193,Minnesota Wild,Anthony Hamburg,9900,1991-08-30,USA,"6' 0""",198,R,8475339,C,North American Skater,MIDGET,Dallas Stars AAA,0,0
172,2009,7,194,Buffalo Sabres,Maxime Legault,14074,1989-03-28,CAN,"6' 2""",192,R,8475340,RW,North American Skater,QMJHL,Shawinigan,0,0
173,2009,7,195,Chicago Blackhawks,Paul Phillips,19521,1991-07-16,USA,"6' 0""",195,L,8475341,D,North American Skater,USHL,Cedar Rapids,0,0
174,2009,7,196,Philadelphia Flyers,Oliver Lauridsen,13758,1989-03-24,DNK,"6' 6""",232,L,8475342,D,North American Skater,WCHA,St. Cloud State,16,0
175,2009,7,197,Columbus Blue Jackets,Kyle Neuber,18002,1989-03-22,CAN,"6' 2""",235,R,8474807,RW,North American Skater,OHL,Mississauga St. Michael's,0,0
176,2009,7,198,Los Angeles Kings,Nic Dowd,6458,1990-05-27,USA,"6' 1""",182,R,8475343,C,North American Skater,NAHL,Wenatchee,436,1
177,2009,7,199,Montréal Canadiens,Michael Cichy,4231,1990-07-08,USA,"5' 11""",187,L,8475333,C,North American Skater,USHL,Indiana,0,0
178,2009,7,200,New York Rangers,Mikhail Pashnin,43360,1989-05-11,RUS,"6' 1""",202,L,8475334,D,European Skater,RUSSIA-2,Mechel,0,0
179,2009,7,201,Calgary Flames,Gaelan Patterson,19025,1990-08-22,CAN,"6' 0""",204,L,8475335,C,North American Skater,WHL,Saskatoon,0,0
180,2009,7,202,St. Louis Blues,Maxwell Tardy,24078,1990-10-27,USA,"5' 11""",178,R,8475336,C,North American Skater,HIGH-MN,Duluth East H.S.,0,0
181,2009,7,203,Atlanta Thrashers,Jordan Samuels-Thomas,21537,1990-05-28,USA,"6' 3""",198,L,8475337,LW,North American Skater,USHL,Waterloo,0,0
182,2009,7,204,New Jersey Devils,Curtis Gedig,8657,1991-09-14,CAN,"6' 2""",190,L,8475338,D,North American Skater,BCHL,Cowichan Valley,0,0
183,2009,7,205,Washington Capitals,Benjamin Casavant,3762,1991-01-21,CAN,"6' 1""",210,L,8475327,LW,North American Skater,QMJHL,PEI,0,0
184,2009,7,206,Boston Bruins,Ben Sexton,22238,1991-06-06,CAN,"5' 11""",182,R,8475328,C,North American Skater,CJHL,Nepean,2,0
185,2009,7,207,San Jose Sharks,Dominik Bielke,28769,1990-10-23,DEU,"6' 3""",209,L,8475329,D,European Skater,GERMANY,Eisbaren Berlin,0,0
186,2009,7,208,Carolina Hurricanes,Tommi Kivisto,36831,1991-06-07,FIN,"6' 1""",209,L,8475330,D,European Skater,WHL,Red Deer,0,0
187,2009,7,209,Chicago Blackhawks,David Gilbert,8856,1991-02-09,CAN,"6' 2""",205,L,8475331,C,North American Skater,QMJHL,Quebec,0,0
188,2009,7,210,Detroit Red Wings,Adam Almquist,27419,1991-02-27,SWE,"5' 11""",180,L,8475332,D,European Skater,SWEDEN-JR.,HV 71 Jr.,2,0
189,2010,1,1,Edmonton Oilers,Taylor Hall,9881,1991-11-14,CAN,"6' 0""",185,L,8475791,LW,North American Skater,OHL,Windsor,822,1
190,2010,1,2,Boston Bruins,Tyler Seguin,22142,1992-01-31,CAN,"6' 1""",172,R,8475794,C,North American Skater,OHL,Plymouth,901,1
191,2010,1,3,Florida Panthers,Erik Gudbranson,9648,1992-01-07,CAN,"6' 4""",205,R,8475790,D,North American Skater,OHL,Kingston,711,1
192,2010,1,4,Columbus Blue Jackets,Ryan Johansen,11775,1992-07-31,CAN,"6' 2""",192,R,8475793,C,North American Skater,WHL,Portland,842,1
193,2010,1,5,New York Islanders,Nino Niederreiter,18083,1992-09-08,CHE,"6' 2""",216,L,8475799,RW,North American Skater,WHL,Portland,810,1
194,2010,1,6,Tampa Bay Lightning,Brett Connolly,4650,1992-05-02,CAN,"6' 2""",192,R,8475792,RW,North American Skater,WHL,Prince George,536,1
195,2010,1,7,Carolina Hurricanes,Jeff Skinner,22691,1992-05-16,CAN,"5' 10""",197,L,8475784,C,North American Skater,OHL,Kitchener,932,1
196,2010,1,8,Atlanta Thrashers,Alexander Burmistrov,3153,1991-10-21,RUS,"6' 1""",187,L,8475788,C,North American Skater,OHL,Barrie,348,1
197,2010,1,9,Minnesota Wild,Mikael Granlund,32878,1992-02-26,FIN,"5' 10""",183,L,8475798,C,European Skater,FINLAND,HIFK,750,1
198,2010,1,10,New York Rangers,Dylan Mcilrath,16288,1992-04-20,CAN,"6' 4""",212,R,8475795,D,North American Skater,WHL,Moose Jaw,72,0
199,2010,1,12,Anaheim Ducks,Cam Fowler,8003,1991-12-05,CAN,"6' 1""",190,L,8475764,D,North American Skater,OHL,Windsor,893,1
200,2010,1,13,Phoenix Coyotes,Brandon Gormley,9223,1992-02-18,CAN,"6' 2""",198,L,8475759,D,North American Skater,QMJHL,Moncton,58,0
201,2010,1,14,St. Louis Blues,Jaden Schwartz,22008,1992-06-25,CAN,"5' 10""",180,L,8475768,C,North American Skater,USHL,Tri-City,668,1
202,2010,1,15,Los Angeles Kings,Derek Forbort,7857,1992-03-04,USA,"6' 4""",198,L,8475762,D,North American Skater,USHL,USA U-18,461,1
203,2010,1,16,St. Louis Blues,Vladimir Tarasenko,49047,1991-12-13,RUS,"6' 0""",202,L,8475765,RW,European Skater,RUSSIA,Novosibirsk,675,1
204,2010,1,17,Colorado Avalanche,Joey Hishon,10782,1991-10-20,CAN,"5' 10""",170,L,8475767,C,North American Skater,OHL,Owen Sound,13,0
205,2010,1,18,Nashville Predators,Austin Watson,25718,1992-01-13,USA,"6' 3""",198,R,8475766,RW,North American Skater,OHL,Peterborough,482,1
206,2010,1,19,Florida Panthers,Nick Bjugstad,1881,1992-07-17,USA,"6' 4""",188,R,8475760,C,North American Skater,HIGH-MN,Blaine,618,1
207,2010,1,20,Pittsburgh Penguins,Beau Bennett,1488,1991-11-27,USA,"6' 0""",173,R,8475761,RW,North American Skater,BCHL,Penticton,200,1
208,2010,1,21,Detroit Red Wings,Riley Sheahan,22331,1991-12-07,CAN,"6' 2""",202,L,8475772,C,North American Skater,CCHA,U. of Notre Dame,637,1
209,2010,1,22,Montréal Canadiens,Jarred Tinordi,24488,1992-02-20,USA,"6' 6""",213,L,8475797,D,North American Skater,USHL,USA U-18,153,0
210,2010,1,23,Buffalo Sabres,Mark Pysyk,20151,1992-01-11,CAN,"6' 2""",182,R,8475796,D,North American Skater,WHL,Edmonton,521,1
211,2010,1,24,Chicago Blackhawks,Kevin Hayes,10326,1992-05-08,USA,"6' 2""",201,L,8475763,RW,North American Skater,HIGH-MA,Nobles,634,1
212,2010,1,25,Florida Panthers,Quinton Howden,11128,1992-01-21,CAN,"6' 2""",182,L,8475769,C,North American Skater,WHL,Moose Jaw,97,0
213,2010,1,26,Washington Capitals,Evgeny Kuznetsov,38596,1992-05-19,RUS,"6' 3""",198,L,8475744,RW,European Skater,RUSSIA,Chelyabinsk,680,1
214,2010,1,28,San Jose Sharks,Charlie Coyle,5037,1992-03-02,USA,"6' 2""",202,R,8475745,RW,North American Skater,EJHL,South Shore,785,1
215,2010,1,29,Anaheim Ducks,Emerson Etem,7206,1992-06-16,USA,"6' 1""",195,L,8475770,RW,North American Skater,WHL,Medicine Hat,173,0
216,2010,1,30,New York Islanders,Brock Nelson,17952,1991-10-15,USA,"6' 2""",205,L,8475754,C,North American Skater,HIGH-MN,Warroad,758,1
217,2010,2,31,Edmonton Oilers,Tyler Pitlick,19674,1991-11-01,USA,"6' 2""",193,R,8475752,C,North American Skater,WCHA,Minnesota State,386,1
218,2010,2,32,Boston Bruins,Jared Knight,12781,1992-01-16,USA,"5' 10""",201,R,8475743,C,North American Skater,OHL,London,0,0
219,2010,2,33,Florida Panthers,John Mcfarland,16196,1992-04-02,CAN,"6' 0""",192,R,8475756,LW,North American Skater,OHL,Sudbury,3,0
220,2010,2,34,Columbus Blue Jackets,Dalton Smith,22831,1992-06-30,CAN,"6' 2""",205,L,8475748,LW,North American Skater,OHL,Ottawa,1,0
221,2010,2,35,Chicago Blackhawks,Ludvig Rensfeldt,45154,1992-01-29,SWE,"6' 3""",201,L,8475751,C,European Skater,SWEDEN-JR.,Brynas Jr.,0,0
222,2010,2,36,Florida Panthers,Alexander Petrovic,19459,1992-03-03,CAN,"6' 4""",200,R,8475755,D,North American Skater,WHL,Red Deer,263,1
223,2010,2,37,Carolina Hurricanes,Justin Faulk,7388,1992-03-20,USA,"6' 0""",196,R,8475753,D,North American Skater,USHL,USA U-18,842,1
224,2010,2,38,New Jersey Devils,Jon Merrill,16739,1992-02-03,USA,"6' 3""",198,L,8475750,D,North American Skater,USHL,USA U-18,547,1
225,2010,2,39,Minnesota Wild,Brett Bulmer,3081,1992-04-26,CAN,"6' 2""",175,R,8475757,RW,North American Skater,WHL,Kelowna,17,0
226,2010,2,40,New York Rangers,Christian Thomas,24305,1992-05-26,CAN,"5' 9""",174,R,8475749,RW,North American Skater,OHL,Oshawa,27,0
227,2010,2,41,Dallas Stars,Patrik Nemeth,41995,1992-02-08,SWE,"6' 4""",216,L,8475747,D,European Skater,SWEDEN-JR.,AIK Jr.,504,1
228,2010,2,42,Anaheim Ducks,Devante Smith-Pelly,22786,1992-06-14,CAN,"6' 0""",207,R,8475758,RW,North American Skater,OHL,Mississauga,395,1
229,2010,2,43,Toronto Maple Leafs,Brad Ross,21127,1992-05-28,CAN,"6' 0""",183,L,8475746,LW,North American Skater,WHL,Portland,0,0
230,2010,2,44,St. Louis Blues,Sebastian Wannstrom,51123,1991-03-03,SWE,"6' 1""",180,R,8475725,RW,European Skater,SWEDEN-JR.,Brynas Jr.,0,0
231,2010,2,45,Boston Bruins,Ryan Spooner,23227,1992-01-30,CAN,"5' 11""",198,L,8475727,C,North American Skater,OHL,Peterborough,325,1
232,2010,2,46,Edmonton Oilers,Martin Marincin,40512,1992-02-18,SVK,"6' 4""",209,L,8475716,D,European Skater,SLOVAKIA,Slovakia U20,227,1
233,2010,2,47,Los Angeles Kings,Tyler Toffoli,24534,1992-04-24,CAN,"6' 0""",181,R,8475726,C,North American Skater,OHL,Ottawa,733,1
234,2010,2,48,Edmonton Oilers,Curtis Hamilton,9922,1991-12-04,USA,"6' 2""",209,L,8475734,LW,North American Skater,WHL,Saskatoon,1,0
235,2010,2,50,Florida Panthers,Connor Brickley,2717,1992-02-25,USA,"6' 0""",190,L,8475736,C,North American Skater,USHL,Des Moines,81,0
236,2010,2,51,Detroit Red Wings,Calle Jarnkrok,35232,1991-09-25,SWE,"5' 11""",174,R,8475714,C,European Skater,SWEDEN,Brynas,647,1
237,2010,2,52,Phoenix Coyotes,Philip Lane,13535,1992-05-29,USA,"6' 3""",205,R,8475719,RW,North American Skater,OHL,Brampton,0,0
238,2010,2,53,Carolina Hurricanes,Mark Alt,266,1991-10-18,USA,"6' 3""",199,R,8475729,D,North American Skater,HIGH-MN,Cretin-Derham,20,0
239,2010,2,54,Chicago Blackhawks,Justin Holl,10919,1992-01-30,USA,"6' 2""",170,R,8475718,D,North American Skater,HIGH-MN,Minnetonka,285,1
240,2010,2,55,Columbus Blue Jackets,Petr Straka,23645,1992-06-15,CZE,"6' 0""",195,L,8475723,LW,European Skater,QMJHL,Rimouski,3,0
241,2010,2,56,Minnesota Wild,Johan Larsson,38924,1992-07-25,SWE,"6' 0""",202,L,8475728,LW,European Skater,SWEDEN-JR.,Brynas Jr.,488,1
242,2010,2,57,Phoenix Coyotes,Oscar Lindberg,39426,1991-10-29,SWE,"6' 1""",194,L,8475715,C,European Skater,SWEDEN-JR.,Skelleftea Jr.,252,1
243,2010,2,59,Minnesota Wild,Jason Zucker,26891,1992-01-16,USA,"5' 10""",174,L,8475722,LW,North American Skater,USHL,USA U-18,628,1
244,2010,2,60,Chicago Blackhawks,Stephen Johns,11929,1992-04-18,USA,"6' 3""",215,R,8475730,D,North American Skater,USHL,USA U-18,167,0
245,2010,3,61,Edmonton Oilers,Ryan Martindale,15610,1991-10-27,CAN,"6' 4""",204,L,8475724,C,North American Skater,OHL,Ottawa,0,0
246,2010,3,62,Toronto Maple Leafs,Greg Mckegg,16357,1992-06-17,CAN,"6' 0""",194,L,8475735,C,North American Skater,OHL,Erie,233,1
247,2010,3,63,Tampa Bay Lightning,Brock Beukeboom,1718,1992-04-01,USA,"6' 2""",214,R,8475721,D,North American Skater,OHL,Sault Ste. Marie,0,0
248,2010,3,64,Calgary Flames,Max Reinhart,20539,1992-02-04,CAN,"6' 1""",180,L,8475733,C,North American Skater,WHL,Kootenay,23,0
249,2010,3,65,New York Islanders,Kirill Kabanov,12104,1992-07-16,RUS,"6' 2""",192,R,8475737,LW,North American Skater,QMJHL,Moncton,0,0
250,2010,3,66,Tampa Bay Lightning,Radko Gudas,9646,1990-06-05,CZE,"6' 0""",205,R,8475462,D,North American Skater,WHL,Everett,682,1
251,2010,3,67,Carolina Hurricanes,Danny Biega,1757,1991-09-29,CAN,"6' 0""",191,R,8475732,D,North American Skater,ECAC,Harvard U.,10,0
252,2010,3,68,Buffalo Sabres,Jerome Leduc,8593,1992-07-30,CAN,"6' 1""",192,R,8475741,D,North American Skater,QMJHL,Rouyn-Noranda,0,0
253,2010,3,69,Florida Panthers,Joe Basaraba,1084,1992-05-02,CAN,"6' 2""",190,R,8475740,RW,North American Skater,HIGH-MN,Shattuck-St. Mary's,0,0
254,2010,3,70,Los Angeles Kings,Jordan Weal,25778,1992-04-15,CAN,"5' 10""",162,R,8475738,C,North American Skater,WHL,Regina,218,1
255,2010,3,71,Colorado Avalanche,Michael Bournival,2436,1992-05-31,CAN,"6' 0""",195,L,8475739,LW,North American Skater,QMJHL,Shawinigan,113,0
256,2010,3,72,Tampa Bay Lightning,Adam Janosik,11620,1992-09-07,SVK,"5' 11""",186,L,8475742,D,North American Skater,QMJHL,Gatineau,0,0
257,2010,3,73,Calgary Flames,Joey Leach,13877,1992-01-29,CAN,"6' 3""",204,L,8475708,D,North American Skater,WHL,Kootenay,0,0
258,2010,3,74,St. Louis Blues,Max Gardiner,8495,1992-05-07,USA,"6' 4""",201,L,8475713,C,North American Skater,HIGH-MN,Minnetonka,0,0
259,2010,3,75,Buffalo Sabres,Kevin Sundher,23817,1992-01-18,CAN,"6' 0""",176,L,8475709,C,North American Skater,WHL,Chilliwack,0,0
260,2010,3,76,Ottawa Senators,Jakub Culek,5228,1992-09-07,CZE,"6' 3""",191,L,8475710,LW,North American Skater,QMJHL,Rimouski,0,0
261,2010,3,77,Dallas Stars,Alexander Guptill,9716,1992-03-05,CAN,"6' 3""",185,L,8475711,LW,North American Skater,CCHL,Orangeville,0,0
262,2010,3,78,Nashville Predators,Taylor Aronson,556,1991-12-30,USA,"6' 1""",201,R,8475712,D,North American Skater,WHL,Portland,0,0
263,2010,3,79,Toronto Maple Leafs,Sondre Olden,42775,1992-08-29,NOR,"6' 4""",192,L,8475785,LW,North American Skater,SWEDEN-JR.,Modo Jr.,0,0
264,2010,3,80,Pittsburgh Penguins,Bryan Rust,21370,1992-05-11,USA,"6' 0""",191,R,8475810,RW,North American Skater,USHL,USA U-18,505,1
265,2010,3,81,Detroit Red Wings,Louis-Marc Aubry,642,1991-11-11,CAN,"6' 4""",198,L,8475802,C,North American Skater,QMJHL,Montreal,0,0
266,2010,3,82,New York Islanders,Jason Clark,4323,1992-02-27,USA,"6' 2""",180,L,8475803,N/A,North American Skater,HIGH-MN,Shattuck-St. Mary's,0,0
267,2010,3,83,Buffalo Sabres,Matt Mackenzie,15037,1991-10-15,CAN,"6' 1""",191,R,8475811,D,North American Skater,WHL,Calgary,0,0
268,2010,3,85,Carolina Hurricanes,Austin Levi,14334,1992-02-16,USA,"6' 3""",192,L,8475801,D,North American Skater,OHL,Plymouth,0,0
269,2010,3,86,Washington Capitals,Stanislav Galiev,8416,1992-01-17,RUS,"6' 1""",186,R,8475816,RW,European Skater,QMJHL,Saint John,26,0
270,2010,3,87,Atlanta Thrashers,Julian Melchiori,16670,1991-12-06,CAN,"6' 3""",186,L,8475815,D,North American Skater,CCHL,Newmarket,30,0
271,2010,3,88,San Jose Sharks,Max Gaede,8340,1992-03-27,USA,"6' 2""",191,R,8475806,RW,North American Skater,HIGH-MN,Woodbury H.S.,0,0
272,2010,3,89,Philadelphia Flyers,Michael Chaput,3970,1992-04-09,CAN,"6' 2""",195,L,8475808,LW,North American Skater,QMJHL,Lewiston,182,0
273,2010,3,90,Chicago Blackhawks,Joakim Nordstrom,42369,1992-02-25,SWE,"6' 2""",205,L,8475807,C,European Skater,SWEDEN-JR.,AIK Jr.,444,1
274,2010,4,91,Edmonton Oilers,Jeremie Blain,1917,1992-03-19,CAN,"6' 3""",200,R,8475817,D,North American Skater,QMJHL,Acadie-Bathurst,0,0
275,2010,4,93,Florida Panthers,Benjamin Gallacher,8420,1992-09-11,CAN,"5' 11""",185,L,8475823,D,North American Skater,AJHL,Camrose,0,0
276,2010,4,94,Columbus Blue Jackets,Brandon Archibald,486,1992-03-31,USA,"6' 4""",218,R,8475822,D,North American Skater,OHL,Sault Ste. Marie,0,0
277,2010,4,95,Colorado Avalanche,Stephen Silas,22517,1992-06-26,CAN,"6' 0""",206,L,8475812,D,North American Skater,OHL,Belleville,0,0
278,2010,4,96,Tampa Bay Lightning,Geoffrey Schemitsch,21817,1992-04-01,CAN,"6' 2""",190,R,8475814,D,North American Skater,OHL,Owen Sound,0,0
279,2010,4,97,Boston Bruins,Craig Cunningham,5261,1990-09-13,CAN,"5' 10""",180,R,8475414,LW,North American Skater,WHL,Vancouver,63,0
280,2010,4,98,Buffalo Sabres,Steven Shipley,22423,1992-04-22,CAN,"6' 3""",210,L,8475818,C,North American Skater,OHL,Owen Sound,0,0
281,2010,4,99,Florida Panthers,Joonas Donskoi,30815,1992-04-13,FIN,"6' 0""",187,R,8475820,RW,European Skater,Finland Jr.,Karpat Jr.,474,1
282,2010,4,100,New York Rangers,Andrew Yogan,26665,1991-12-04,USA,"6' 3""",205,L,8475827,C,North American Skater,OHL,Erie,0,0
283,2010,4,101,Atlanta Thrashers,Ivan Telegin,24170,1992-02-28,RUS,"6' 4""",211,L,8475828,LW,North American Skater,OHL,Saginaw,0,0
284,2010,4,103,Calgary Flames,John Ramage,20267,1991-02-07,CAN,"6' 0""",184,R,8475829,D,North American Skater,WCHA,U. of Wisconsin,2,0
285,2010,4,104,St. Louis Blues,Jani Hakanpää,33389,1992-03-31,FIN,"6' 7""",222,R,8475825,D,European Skater,FINLAND JR-2,Kiekko-Vantaa Jr.,224,1
286,2010,4,105,Carolina Hurricanes,Justin Shugg,22456,1991-12-24,CAN,"5' 11""",185,R,8475826,LW,North American Skater,OHL,Windsor,3,0
287,2010,4,106,Ottawa Senators,Marcus Sorensen,47840,1992-04-07,SWE,"5' 11""",176,L,8475834,RW,North American Skater,SWEDEN-JR.,Sodertalje Jr.,226,1
288,2010,4,108,Calgary Flames,Bill Arnold,543,1992-05-13,USA,"6' 0""",218,R,8475833,C,North American Skater,USHL,USA U-18,1,0
289,2010,4,109,Dallas Stars,Alex Theriau,24265,1992-02-14,CAN,"6' 1""",193,L,8475835,D,North American Skater,WHL,Everett,0,0
290,2010,4,110,Pittsburgh Penguins,Tom Kuhnhackl,13156,1992-01-21,DEU,"6' 2""",187,L,8475832,RW,European Skater,GERMAN-2,Landshut Cann.,232,1
291,2010,4,111,Detroit Red Wings,Teemu Pulkkinen,44684,1992-01-02,FIN,"5' 11""",187,R,8475800,RW,European Skater,FINLAND,Jokerit,83,0
292,2010,4,113,Montréal Canadiens,Mark Macmillan,15116,1992-01-23,CAN,"6' 0""",172,L,8475777,RW,North American Skater,BCHL,Alberni Valley,0,0
293,2010,4,114,New Jersey Devils,Joe Faust,7391,1991-11-15,USA,"5' 10""",190,R,8475830,D,North American Skater,HIGH-MN,Bloomington Jefferson H.S.,0,0
294,2010,4,115,Vancouver Canucks,Patrick Mcnally,16521,1991-12-04,USA,"6' 2""",180,L,8475776,D,North American Skater,HIGH-MA,Milton Academy,0,0
295,2010,4,116,Toronto Maple Leafs,Petter Granberg,32866,1992-08-27,SWE,"6' 3""",205,R,8475774,D,North American Skater,SWEDEN-JR.,Skelleftea Jr.,45,0
296,2010,4,117,Montréal Canadiens,Morgan Ellis,7051,1992-04-30,CAN,"6' 1""",197,R,8475782,D,North American Skater,QMJHL,Cape Breton,3,0
297,2010,4,118,Tampa Bay Lightning,James Mullin,17633,1992-02-24,USA,"5' 11""",168,R,8475773,RW,North American Skater,HIGH-MN,Shattuck-St. Mary's,0,0
298,2010,4,119,Philadelphia Flyers,Tye Mcginn,16235,1990-07-29,CAN,"6' 3""",197,L,8475775,LW,North American Skater,QMJHL,Gatineau,89,0
299,2010,4,120,Chicago Blackhawks,Rob Flick,7765,1991-03-28,CAN,"6' 3""",208,L,8475783,C,North American Skater,OHL,Mississauga,0,0
300,2010,5,122,Anaheim Ducks,Chris Wagner,25467,1991-05-27,USA,"6' 0""",200,R,8475780,RW,North American Skater,EJHL,South Shore,360,1
301,2010,5,123,Florida Panthers,Zach Hyman,11371,1992-06-09,CAN,"6' 0""",200,R,8475786,C,North American Skater,CCHL,Hamilton,500,1
302,2010,5,124,Columbus Blue Jackets,Austin Madaisky,15170,1992-01-30,CAN,"6' 2""",185,R,8475787,D,North American Skater,WHL,Kamloops,0,0
303,2010,5,125,New York Islanders,Tony Dehart,5782,1990-03-20,USA,"6' 1""",203,R,8474846,D,North American Skater,OHL,Oshawa,0,0
304,2010,5,126,Nashville Predators,Patrick Cehlin,29866,1991-07-27,SWE,"5' 11""",176,R,8475779,RW,European Skater,SWEDEN,Djurgarden,0,0
305,2010,5,127,San Jose Sharks,Cody Ferriero,7515,1991-12-19,USA,"5' 11""",190,R,8475873,C,North American Skater,HIGH-MA,Governor's Academy,0,0
306,2010,5,129,San Jose Sharks,Freddie Hamilton,9925,1992-01-01,CAN,"6' 1""",190,R,8475878,C,North American Skater,OHL,Niagara,75,0
307,2010,5,130,New York Rangers,Jason Wilson,26292,1990-04-15,CAN,"6' 2""",205,L,8475449,LW,North American Skater,OHL,Owen Sound,0,0
308,2010,5,131,Dallas Stars,John Klingberg,36939,1992-08-14,SWE,"6' 2""",181,R,8475906,D,European Skater,SWEDEN-JR.,Frolunda Jr.,619,1
309,2010,5,132,Anaheim Ducks,Tim Heed,33808,1991-01-27,SWE,"6' 0""",185,R,8475841,D,European Skater,SWEDEN,Sodertalje,105,0
310,2010,5,133,Calgary Flames,Micheal Ferland,7492,1992-04-20,CAN,"6' 1""",210,L,8475907,LW,North American Skater,WHL,Brandon,335,1
311,2010,5,134,St. Louis Blues,Cody Beach,1195,1992-08-08,CAN,"6' 5""",180,R,8475847,RW,North American Skater,WHL,Calgary,0,0
312,2010,5,135,Boston Bruins,Justin Florek,7773,1990-05-18,USA,"6' 4""",194,L,8475845,LW,North American Skater,CCHA,Northern Michigan U.,4,0
313,2010,5,136,San Jose Sharks,Isaac Macleod,15096,1992-02-22,CAN,"6' 4""",205,L,8475838,D,North American Skater,BCHL,Penticton,0,0
314,2010,5,137,Colorado Avalanche,Troy Rutkowski,21383,1992-04-29,CAN,"6' 2""",192,R,8475846,D,North American Skater,WHL,Portland,0,0
315,2010,5,139,Colorado Avalanche,Luke Walker,25518,1990-02-19,USA,"6' 0""",176,R,8475415,RW,North American Skater,WHL,Portland,0,0
316,2010,5,140,Pittsburgh Penguins,Kenny Agostino,114,1992-04-30,USA,"5' 11""",190,L,8475844,LW,North American Skater,HIGH-NJ,Delbarton,86,0
317,2010,5,142,Washington Capitals,Caleb Herbert,10580,1991-10-12,USA,"5' 10""",185,R,8475843,C,North American Skater,HIGH-MN,Bloomington Jefferson H.S.,0,0
318,2010,5,143,Buffalo Sabres,Gregg Sutch,23826,1992-02-09,CAN,"6' 2""",198,R,8475851,RW,North American Skater,OHL,Mississauga,0,0
319,2010,5,144,Toronto Maple Leafs,Sam Carrick,3669,1992-02-04,CAN,"6' 0""",188,R,8475842,C,North American Skater,OHL,Brampton,163,0
320,2010,5,145,Vancouver Canucks,Adam Polasek,19783,1991-07-12,CZE,"6' 3""",213,L,8475853,D,North American Skater,QMJHL,PEI,0,0
321,2010,5,146,Toronto Maple Leafs,Daniel Brodin,29410,1990-02-09,SWE,"6' 1""",187,R,8475850,RW,European Skater,SWEDEN,DJURGARDEN,0,0
322,2010,5,147,Montréal Canadiens,Brendan Gallagher,8422,1992-05-06,CAN,"5' 8""",163,R,8475848,RW,North American Skater,WHL,Vancouver,675,1
323,2010,5,148,Los Angeles Kings,Kevin Gravel,9402,1992-03-06,USA,"6' 4""",185,L,8475857,D,North American Skater,USHL,Sioux City,132,0
324,2010,5,149,Philadelphia Flyers,Michael Parks,18942,1992-02-15,USA,"5' 11""",192,R,8475849,RW,North American Skater,USHL,Cedar Rapids,0,0
325,2010,5,150,Atlanta Thrashers,Yasin Cisse,4258,1992-03-11,CAN,"6' 3""",210,R,8475858,RW,North American Skater,USHL,Des Moines,0,0
326,2010,6,151,Chicago Blackhawks,Mirko Hoefflin,34189,1992-06-18,DEU,"6' 0""",176,L,8475859,C,European Skater,GERMAN-JR.,Mannheim Jr.,0,0
327,2010,6,152,Pittsburgh Penguins,Joe Rogalski,20992,1991-11-29,USA,"6' 1""",196,R,8475854,D,North American Skater,OHL,Sarnia,0,0
328,2010,6,153,Florida Panthers,Corey Durocher,6783,1992-05-30,CAN,"6' 2""",173,L,8475864,LW,North American Skater,OHL,Kingston,0,0
329,2010,6,154,Columbus Blue Jackets,Dalton Prout,20071,1990-03-13,CAN,"6' 2""",220,R,8474774,D,North American Skater,OHL,Barrie,264,1
330,2010,6,155,Atlanta Thrashers,Kendall Mcfaull,16203,1992-04-10,CAN,"6' 4""",209,L,8475856,D,North American Skater,WHL,Moose Jaw,0,0
331,2010,6,156,Tampa Bay Lightning,Brendan O'Donnell,18344,1992-06-25,CAN,"6' 0""",185,L,8475863,C,North American Skater,MJHL,Winnipeg South,0,0
332,2010,6,157,New York Rangers,Jesper Fast,31680,1991-12-02,SWE,"6' 0""",180,R,8475855,RW,European Skater,SWEDEN-JR.,HV 71 Jr.,630,1
333,2010,6,158,Los Angeles Kings,Maxim Kitsyn,36802,1991-12-24,RUS,"6' 3""",209,R,8475861,LW,European Skater,RUSSIA,Novokuznetsk,0,0
